
6486,JCM 28108,['J30'],Penicillium paneum
6487,JCM 30787,['J25'],Trichosporon heliocopridis
6488,JCM 2179,"['J22', 'J27']",Staphylococcus aureus
6489,JCM 31538,['J118'],Roseitalea porphyridii
6490,JCM 8126,"['J25', 'J30']",Schwanniomyces occidentalis persoonii
6491,JCM 5347,"['J27', 'J70']",Streptococcus gallolyticus
6492,JCM 8703,['J70'],Staphylococcus aureus
6493,JCM 16346,"['J25', 'J30']",Hyphopichia pseudoburtonii
6494,JCM 1628,"['J25', 'J30']",Schwanniomyces polymorphu polymorphus
6495,JCM 22286,"['J30', 'J226']",Aspergillus fumigatus
6496,JCM 16721,['J346'],Pedobacter ginsenosidimutans
6497,JCM 14294,"['J25', 'J30']",Cryptococcus uzbekistanensis
6498,JCM 20196,['J22'],Bacillus amyloliquefaciens
6499,JCM 17037,['J118'],Tsuneonella troitsensis
6500,JCM 23020,['J30'],Mucor mucedo
6501,JCM 22844,"['J30', 'J226']",Penicillium griseofulvum
6502,JCM 22579,"['J30', 'J226']",Penicillium spinulosum
6503,JCM 9945,['J30'],Hyalotrochophora lignatilis
6504,JCM 31328,['J118'],Bacillus
6505,JCM 7890,['J141'],Streptococcus
6506,JCM 30611,"['J569', 'J720']",Streptomyces chitinivorans
6507,JCM 17664,['J346'],Compostibacter hankyongensis
6508,JCM 2724,"['J30', 'J226']",Aspergillus wentii
6509,JCM 5270,"['J25', 'J30']",Udeniomyces megalosporus
6510,JCM 11389,['J33'],Wallemia sebi
6511,JCM 15402,"['J25', 'J30']",Candida tumulicola
6512,JCM 5990,"['J25', 'J30']",Lipomyces spencermartinsiae
6513,JCM 1230,"['J13', 'J74', 'J84']",Ligilactobacillus salivarius
6514,JCM 2925,['J30'],Sporothrix ghanensis
6515,JCM 13432,['J30'],Endocalyx melanoxanthus melanoxanthus
6516,JCM 31885,['J346'],Hymenobacter daejeonensis
6517,JCM 23170,['J30'],Paecilomyces javanicus
6518,JCM 4908,['J58'],Streptomyces rubrolavendulae
6519,JCM 33592,['J28'],Acinetobacter wanghuae
6520,JCM 33059,['J346'],Methylobacterium segetis
6521,JCM 33179,['J346'],Flaviaesturariibacter flavus
6522,JCM 8453,['J150'],Sordaria fimicola
6523,JCM 1847,"['J25', 'J30', 'J118', 'J346', 'J632']",Pichia fermentans
6524,JCM 11340,"['J13', 'J14']",Bifidobacterium longum longum
6525,JCM 8113,"['J25', 'J30']",Rhodotorula mucilaginosa
6526,JCM 7486,"['J25', 'J30']",Derxomyces pseudoschimicola
6527,JCM 8013,"['J14', 'J84']",Clostridium acetobutylicum
6528,JCM 30409,['J118'],Vibrio oceanisediminis
6529,JCM 10024,['J168'],Haloarcula aidinensis
6530,JCM 12739,"['J30', 'J226']",Aspergillus parasiticus
6531,JCM 12051,"['J30', 'J148']",Hypocrea schweinitzii
6532,JCM 8653,['J13'],Lactobacillus
6533,JCM 20962,['J22'],Shewanella putrefaciens
6534,JCM 18240,['J42'],Streptomyces avermitilis
6535,JCM 14822,['J639'],Cellulosilyticum ruminicola
6536,JCM 22122,"['J25', 'J30']",Rhodotorula mucilaginosa
6537,JCM 18254,['J42'],Streptomyces avermitilis
6538,JCM 8758,"['J25', 'J30']",Sporobolomyces novazealandicus
6539,JCM 31832,['J25'],Metschnikowia agaves
6540,JCM 5454,['J22'],Pseudomonas fragi
6541,JCM 15864,['J43'],Nocardia farcinica
6542,JCM 9755,['J30'],Chaetopsina fulva
6543,JCM 19508,['J26'],Micrococcus
6544,JCM 31375,['J346'],Uliginosibacterium sangjuense
6545,JCM 2872,"['J22', 'J26', 'J28', 'J43', 'J66', 'J346']",Chitinophaga arvensicola
6546,JCM 12908,['J30'],Lachnellula suecica
6547,JCM 16866,['J118'],Moheibacter
6548,JCM 25089,"['J709', 'J710']",Acidomonas methanolica
6549,JCM 12894,['J443'],Geobacillus stearothermophilus
6550,JCM 3766,"['J25', 'J30']",Sporobolomyces carnicolor
6551,JCM 11804,['J118'],Alteromonas marina
6552,JCM 13413,['J118'],Psychroserpens mesophilus
6553,JCM 28026,['J30'],Gliomastix masseei
6554,JCM 2474,['J76'],Marinococcus
6555,JCM 8061,"['J25', 'J30']",Yarrowia lipolytica
6556,JCM 20067,['J12'],Pseudomonas aeruginosa
6557,JCM 18477,['J346'],Steroidobacter agariperforans
6558,JCM 16787,"['J30', 'J148']",Ophiostoma
6559,JCM 30175,['J1015'],Tamilnaduibacter salinus
6560,JCM 15366,['J30'],Trichoderma
6561,JCM 20347,['J75'],Pseudomonas putida
6562,JCM 21242,['J75'],Erwinia aphidicola
6563,JCM 7888,['J141'],Streptococcus
6564,JCM 9471,"['J25', 'J30']",Magnusiomyces ingens
6565,JCM 22822,"['J30', 'J226']",Talaromyces wortmannii
6566,JCM 21283,['J118'],Pseudoalteromonas luteoviolacea
6567,JCM 34132,['J22'],Kluyvera sichuanensis
6568,JCM 3896,['J30'],Scopulariopsis brevicaulis
6569,JCM 19951,['J475'],Paenibacillus susongensis
6570,JCM 2859,"['J25', 'J30', 'J79']",Methylobacillus glycogenes
6571,JCM 21093,['J606'],Zymobacter palmae
6572,JCM 20330,['J22'],Lysinibacillus
6573,JCM 20393,['J118'],Photobacterium phosphoreum
6574,JCM 32527,['J1130'],Eubacterium
6575,JCM 13642,"['J30', 'J148']",Cladosporium colocasiae
6576,JCM 39026,['J343'],Mortierella
6577,JCM 10927,['J168'],Halobacterium salinarum
6578,JCM 20993,['J74'],Agrobacterium
6579,JCM 13734,"['J25', 'J30']",Sporobolomyces
6580,JCM 25107,"['J709', 'J710']",Asaia siamensis
6581,JCM 11533,"['J30', 'J150']",Epicoccum nigrum
6582,JCM 9783,['J30'],Taphrina purpurascens
6583,JCM 4052,['J42'],Streptomyces halstedii
6584,JCM 16829,"['J25', 'J30']",Zygosaccharomyces siamensis
6585,JCM 8825,['J30'],Graphiola phoenicis
6586,JCM 18912,['J14'],Cutibacterium acnes acnes
6587,JCM 19503,['J26'],Cryobacterium
6588,JCM 14559,['J50'],Kitasatospora saccharophila
6589,JCM 12814,"['J30', 'J31', 'J148']",Talaromyces leycettanus
6590,JCM 13675,"['J25', 'J30']",Bullera
6591,JCM 2950,"['J25', 'J30']",Dipodascus fermentans
6592,JCM 12730,"['J30', 'J226']",Aspergillus niger
6593,JCM 4317,['J45'],Streptomyces globisporus
6594,JCM 14765,['J628'],Sideroxydans paludicola
6595,JCM 10329,"['J25', 'J30']",Sporobolomyces ogasawarensis
6596,JCM 15730,['J426'],Secundilactobacillus paracollinoides
6597,JCM 28764,['J30'],Cladophialophora tumulicola
6598,JCM 6831,['J22'],Tsukamurella
6599,JCM 2199,"['J25', 'J30']",Torulaspora delbrueckii
6600,JCM 3891,['J32'],Aspergillus glaucus
6601,JCM 6900,"['J25', 'J30']",Fibulobasidium inconspicuum
6602,JCM 20060,"['J27', 'J70']",Lactococcus
6603,JCM 10842,"['J25', 'J30']",Kockovaella calophylli
6604,JCM 5613,['J30'],Absidia glauca
6605,JCM 18225,"['J30', 'J148']",Pseudocercospora cladrastidis
6606,JCM 2229,"['J30', 'J226']",Aspergillus oryzae brunneus
6607,JCM 1442,"['J25', 'J30']",Pichia membranifaciens
6608,JCM 16484,['J30'],Lindgomyces rotundatus
6609,JCM 5477,['J22'],Pseudomonas fragi
6610,JCM 3693,"['J25', 'J30']",Kwoniella heveanensis
6611,JCM 24505,['J25'],Saitozyma podzolica
6612,JCM 23163,"['J30', 'J148', 'J150']",Sagenomella griseoviridis
6613,JCM 9561,"['J25', 'J30']",Candida savonica
6614,JCM 12021,"['J30', 'J148']",Hypocrea nigricans
6615,JCM 32897,"['J50', 'J58', 'J66']",Streptomyces cadmiisoli
6616,JCM 8248,"['J25', 'J30']",Sporidiobolus pararoseus
6617,JCM 31941,['J1181'],Halococcoides cellulosivorans
6618,JCM 3599,"['J25', 'J30']",Wickerhamomyces ciferrii
6619,JCM 1831,"['J25', 'J30']",Starmera amethionina
6620,JCM 1760,"['J30', 'J31', 'J118', 'J900']",Ustilago cynodontis
6621,JCM 33186,['J346'],Hymenobacter jejuensis
6622,JCM 17549,['J118'],Litorilituus sediminis
6623,JCM 30382,['J118'],Loktanella aquimaris
6624,JCM 16141,['J50'],Streptomyces
6625,JCM 31399,['J346'],Sphingomonas palustris
6626,JCM 20053,['J12'],Serratia marcescens
6627,JCM 16338,['J119'],Legionella londiniensis
6628,JCM 31254,"['J14', 'J1130']",Clostridium paraputrificum
6629,JCM 1938,"['J31', 'J118']",Wardomyces anomalus
6630,JCM 5611,['J30'],Absidia glauca
6631,JCM 32765,['J346'],Flavobacterium nackdongense
6632,JCM 10920,['J168'],Haloarcula
6633,JCM 13611,['J30'],Arthrobotryum stilboideum
6634,JCM 12879,"['J25', 'J30']",Bullera koratensis
6635,JCM 11171,"['J25', 'J30']",Cystofilobasidium ferigula
6636,JCM 8332,"['J25', 'J30']",Saitozyma flava
6637,JCM 32233,['J30'],Glutinomyces vulgaris
6638,JCM 5033,['J42'],Streptomyces ishigakiensis
6639,JCM 33399,['J475'],Nocardioides yefusunii
6640,JCM 20208,['J12'],Enterobacter cloacae
6641,JCM 31011,['J346'],Niabella pedocola
6642,JCM 1503,"['J25', 'J30']",Pichia nakasei
6643,JCM 2343,"['J25', 'J30']",Candida albicans
6644,JCM 20032,['J75'],Pseudomonas fluorescens
6645,JCM 7683,['J70'],Listeria monocytogenes
6646,JCM 21523,['J118'],Vibrio ezurae
6647,JCM 32149,['J61'],Micromonospora musae
6648,JCM 1924,"['J30', 'J31', 'J118', 'J226']",Aspergillus niger
6649,JCM 22282,"['J30', 'J226']",Aspergillus niger
6650,JCM 13203,['J156'],Pseudomonas aeruginosa
6651,JCM 31010,['J346'],Pedobacter humicola
6652,JCM 33785,['J167'],Halalkalirubrum salinum
6653,JCM 10725,"['J25', 'J30']",Occultifur externus
6654,JCM 33494,['J28'],Microbacterium wangchenii
6655,JCM 11783,"['J30', 'J148']",Cladosporium herbarum
6656,JCM 8372,['J30'],Purpureocillium lilacinum
6657,JCM 39001,['J343'],Mortierella
6658,JCM 25099,"['J709', 'J710']",Asaia bogorensis
6659,JCM 2873,"['J22', 'J26', 'J27', 'J28', 'J30', 'J70', 'J475']",Listeria monocytogenes
6660,JCM 2467,"['J25', 'J30']",Dipodascus fermentans
6661,JCM 9910,"['J25', 'J30']",Papiliotrema flavescens
6662,JCM 32834,['J475'],Cohnella fermenti
6663,JCM 14188,['J75'],Pseudomonas aeruginosa
6664,JCM 13419,['J30'],Aegerita candida
6665,JCM 3991,['J12'],Aeromonas hydrophila hydrophila
6666,JCM 33942,['J27'],Acinetobacter pullorum
6667,JCM 10739,"['J25', 'J30']",Yamadazyma philogaea
6668,JCM 4132,['J42'],Streptomyces cylindosporus
6669,JCM 8241,"['J25', 'J30']",Sporobolomyces shibatanus
6670,JCM 11787,"['J30', 'J148']",Cladosporium sphaerospermum
6671,JCM 30265,['J30'],Burgoa anomala
6672,JCM 8596,['J13'],Limosilactobacillus fermentum
6673,JCM 7849,"['J13', 'J14']",Clostridium sporogenes
6674,JCM 12726,"['J30', 'J226']",Aspergillus kanagawaensis
6675,JCM 30218,['J14'],Fusobacterium hwasookii
6676,JCM 33109,['J118'],Marinobacter halodurans
6677,JCM 1285,"['J12', 'J22', 'J30', 'J148']",Grimontia hollisae
6678,JCM 3660,"['J25', 'J30']",Wickerhamomyces strasburgensis
6679,JCM 22522,"['J30', 'J226']",Penicillium islandicum
6680,JCM 8148,"['J14', 'J84']",Clostridium septicum
6681,JCM 1088,"['J13', 'J84', 'J118', 'J167']",Limosilactobacillus
6682,JCM 20452,['J68'],Pediococcus pentosaceus
6683,JCM 2943,"['J25', 'J30']",Trichosporon japonicum
6684,JCM 28832,['J475'],Bacillus
6685,JCM 30258,['J30'],Hypomyces khaoyaiensis
6686,JCM 31819,['J346'],Aneurinibacillus sediminis
6687,JCM 1723,"['J22', 'J29', 'J30', 'J31', 'J119', 'J226', 'J842']",Aspergillus kanagawaensis
6688,JCM 2812,"['J22', 'J30', 'J79']",Methylorubrum extorquens
6689,JCM 11014,['J14'],Hathewaya histolytica
6690,JCM 16892,['J14'],Peptoniphilus coxii
6691,JCM 18257,['J346'],Lysobacter oligotrophicus
6692,JCM 12417,['J414'],Thiovirga sulfuroxydans
6693,JCM 31803,['J346'],Kaistia algarum
6694,JCM 8761,"['J25', 'J30']",Sporobolomyces novazealandicus
6695,JCM 2259,"['J30', 'J226']",Aspergillus tamarii
6696,JCM 9464,['J282'],Rarobacter incanus
6697,JCM 14507,['J118'],Microbulbifer pacificus
6698,JCM 33013,['J118'],Marinobacter salinexigens
6699,JCM 23202,"['J659', 'J736']",Pelagicoccus albus
6700,JCM 1357,"['J22', 'J26']",Microbacterium testaceum
6701,JCM 31968,['J74'],Roseomonas fluminis
6702,JCM 1704,"['J25', 'J30', 'J148', 'J151']",Cyberlindnera mississippiensis
6703,JCM 22605,"['J30', 'J226']",Penicillium waksmanii
6704,JCM 10468,"['J30', 'J148']",Emericellopsis synnematicola magna
6705,JCM 2766,"['J13', 'J84']",Limosilactobacillus fermentum
6706,JCM 2751,['J30'],Glonium macrosporum
6707,JCM 12266,"['J25', 'J30']",Candida krabiensis
6708,JCM 18040,"['J75', 'J83']",Streptococcus troglodytae
6709,JCM 2753,['J30'],Gloniopsis constricta
6710,JCM 14958,['J661'],Elusimicrobium minutum
6711,JCM 7397,"['J25', 'J30']",Galactomyces candidus
6712,JCM 19771,['J1016'],Sediminivirga luteola
6713,JCM 2121,"['J13', 'J598']",Lactobacillus acidophilus
6714,JCM 18864,['J346'],Niabella thaonhiensis
6715,JCM 3593,"['J25', 'J30']",Cyberlindnera americana
6716,JCM 17708,['J586'],Bartonella callosciuri
6717,JCM 9136,['J28'],Carnobacterium maltaromaticum
6718,JCM 3869,['J91'],Thiobacillus denitrificans
6719,JCM 34082,['J14'],Faecalibacillus intestinalis
6720,JCM 28665,"['J43', 'J66']",Streptomyces
6721,JCM 7528,['J14'],Selenomonas ruminantium lactilytica
6722,JCM 2901,"['J25', 'J30']",Candida albicans
6723,JCM 15897,['J118'],Marinobacter
6724,JCM 28315,['J28'],Paenibacillus
6725,JCM 11672,['J378'],Alkaliphilus crotonatoxidans
6726,JCM 9030,"['J25', 'J30']",Rhodotorula hinnulea
6727,JCM 15839,['J43'],Nocardia transvalensis
6728,JCM 11744,"['J25', 'J30']",Cryptococcus saitoi
6729,JCM 16758,"['J25', 'J30']",Candida
6730,JCM 5351,"['J25', 'J30']",Sporidiobolus pararoseus
6731,JCM 4036,['J42'],Streptomyces flavus
6732,JCM 10781,['J14'],Collinsella aerofaciens
6733,JCM 8167,"['J25', 'J30']",Rhodotorula taiwanensis
6734,JCM 22055,"['J25', 'J30']",Candida boidinii
6735,JCM 8644,['J13'],Limosilactobacillus fermentum
6736,JCM 5869,"['J13', 'J84']",Limosilactobacillus
6737,JCM 28468,['J30'],Gliomastix murorum
6738,JCM 7792,['J57'],Nocardia
6739,JCM 8405,"['J30', 'J148']",Synnemasporella aculeans
6740,JCM 16995,"['J51', 'J52']",Actinomadura montaniterrae
6741,JCM 5580,['J30'],Rhizopus oryzae
6742,JCM 31404,['J346'],Deinococcus seoulensis
6743,JCM 5420,['J22'],Pseudomonas fragi
6744,JCM 7838,"['J13', 'J14']",Clostridium beijerinckii
6745,JCM 17480,['J873'],Paludibacter jiangxiensis
6746,JCM 39131,"['J30', 'J31', 'J226']",Aspergillus coremiiformis
6747,JCM 15428,['J118'],Tenacibaculum crassostreae
6748,JCM 22281,"['J30', 'J226']",Aspergillus tamarii
6749,JCM 2773,"['J13', 'J84']",Liquorilactobacillus mali
6750,JCM 18325,['J118'],Litoribaculum gwangyangense
6751,JCM 2450,"['J25', 'J30']",Saprochaete suaveolens
6752,JCM 5269,"['J25', 'J30']",Udeniomyces megalosporus
6753,JCM 33020,['J27'],Dickeya oryzae
6754,JCM 28751,['J30'],Talaromyces minioluteus
6755,JCM 30562,['J43'],Amycolatopsis acidiphila
6756,JCM 11116,['J30'],Zygosporium echinosporum
6757,JCM 2728,['J30'],Aspergillus nidulans
6758,JCM 31338,['J1130'],Lachnospira
6759,JCM 2459,"['J25', 'J30']",Kazachstania servazzii
6760,JCM 14467,['J297'],Vulcanisaeta
6761,JCM 16566,['J443'],Pseudomonas stutzeri
6762,JCM 7297,"['J14', 'J84']",Clostridium septicum
6763,JCM 2959,"['J25', 'J30']",Buckleyzyma salicina
6764,JCM 11403,"['J25', 'J30']",Pichia kluyveri kluyveri
6765,JCM 15348,['J30'],Fusarium
6766,JCM 33285,"['J30', 'J31', 'J148', 'J343']",Metarhizium aciculare
6767,JCM 30983,['J346'],Lysobacter lacus
6768,JCM 33355,['J853'],Bifidobacterium dolichotidis
6769,JCM 22998,"['J33', 'J226']",Aspergillus
6770,JCM 19220,['J561'],Rhodovulum mangrovi
6771,JCM 7609,"['J25', 'J30']",Saccharomycopsis fibuligera
6772,JCM 31045,['J346'],Phenylobacterium panacis
6773,JCM 2892,"['J26', 'J475']",Rhodococcus
6774,JCM 13051,['J12'],Pseudomonas aeruginosa
6775,JCM 30617,"['J26', 'J386']",Mycobacteroides abscessus massiliense
6776,JCM 28765,['J30'],Cladosporium halotolerans
6777,JCM 1940,"['J30', 'J31']",Ulocladium consortiale
6778,JCM 16673,['J346'],Actimicrobium antarcticum
6779,JCM 11622,['J30'],Coremiella cubispora
6780,JCM 18347,"['J30', 'J148']",Scolecobasidium humicola
6781,JCM 16583,['J346'],Acinetobacter
6782,JCM 1495,"['J23', 'J24', 'J661']",Bradyrhizobium oligotrophicum
6783,JCM 2210,"['J25', 'J30']",Debaryomyces hansenii
6784,JCM 32524,['J1130'],Butyricicoccus
6785,JCM 28666,"['J26', 'J28']",Promicromonospora
6786,JCM 1757,"['J30', 'J31', 'J74']",Ustilago nuda
6787,JCM 32073,['J475'],Paenibacillus panacihumi
6788,JCM 11172,"['J25', 'J30']",Cystofilobasidium ferigula
6789,JCM 31572,['J13'],Bifidobacterium pseudolongum
6790,JCM 23082,['J30'],Gliomastix murorum
6791,JCM 32476,['J1207'],Natrarchaeobius chitinivorans
6792,JCM 2981,"['J25', 'J30']",Candida parapsilosis
6793,JCM 10150,['J597'],Komagataeibacter xylinus
6794,JCM 11451,"['J30', 'J148']",Botryosporium pulchrum
6795,JCM 1947,"['J13', 'J31']",Neosartorya fennelliae
6796,JCM 31109,['J574'],Halorussus litoreus
6797,JCM 21870,"['J25', 'J30']",Hanseniaspora vineae
6798,JCM 14383,"['J25', 'J30']",Cryptococcus albidus
6799,JCM 13140,"['J30', 'J148']",Phaeosphaeria fuckelioides
6800,JCM 2174,['J30'],Aspergillus oryzae effusus
6801,JCM 30525,"['J30', 'J1054']",Globisporangium
6802,JCM 23226,['J475'],Leifsonia lichenia
6803,JCM 10886,['J118'],Mesobacillus jeotgali
6804,JCM 16963,"['J30', 'J148']",Asterosporium asterospermum
6805,JCM 28607,['J25'],Myxozyma
6806,JCM 14432,"['J25', 'J30']",Cryptococcus
6807,JCM 10254,"['J30', 'J226']",Aspergillus niger
6808,JCM 7366,['J110'],Sodiomyces alcalophilus
6809,JCM 16560,['J27'],Staphylococcus lipolyticus
6810,JCM 1791,"['J25', 'J30', 'J346']",Kurtzmaniella fragi
6811,JCM 22013,"['J25', 'J30']",Kluyveromyces marxianus
6812,JCM 15511,"['J75', 'J746']",Commensalibacter intestini
6813,JCM 30512,"['J30', 'J1054']",Ovatisporangium
6814,JCM 2134,"['J12', 'J22', 'J26', 'J28', 'J118', 'J475']",Escherichia hermannii
6815,JCM 6008,"['J25', 'J30']",Lipomyces tetrasporus
6816,JCM 14592,['J346'],Roseomonas terrae
6817,JCM 14965,['J75'],Zobellella
6818,JCM 9800,['J22'],Pseudomonas putida
6819,JCM 15832,"['J25', 'J97']",Asaia
6820,JCM 22744,"['J30', 'J226']",Penicillium sclerotiorum
6821,JCM 9557,"['J25', 'J30']",Pichia fermentans
6822,JCM 3964,['J12'],Aeromonas hydrophila hydrophila
6823,JCM 21887,"['J25', 'J30']",Cyberlindnera fabianii
6824,JCM 28843,['J475'],Bacillus pseudomycoides
6825,JCM 28834,['J475'],Bacillus
6826,JCM 14517,"['J30', 'J148']",Sclerographium fuligineum
6827,JCM 1900,"['J35', 'J42']",Arthroderma fulvum
6828,JCM 11499,"['J30', 'J148']",Zasmidium cellare
6829,JCM 13896,['J118'],Alteromonas simiduii
6830,JCM 13757,"['J25', 'J30']",Derxomyces wuzhishanensis
6831,JCM 31186,['J346'],Xylella taiwanensis
6832,JCM 20463,['J13'],Pediococcus acidilactici
6833,JCM 16629,"['J30', 'J35']",Trichophyton mentagrophytes
6834,JCM 11059,"['J25', 'J30']",Candida asiatica
6835,JCM 30029,['J574'],Halobium salinum
6836,JCM 1555,"['J13', 'J75', 'J84', 'J574']",Lactobacillus
6837,JCM 17648,['J30'],Lophiopoacea winteri
6838,JCM 22253,"['J30', 'J226']",Aspergillus melleus
6839,JCM 16142,['J50'],Thermosporothrix hazakensis
6840,JCM 8694,['J13'],Lactobacillus taiwanensis
6841,JCM 3806,['J22'],Stenotrophomonas maltophilia
6842,JCM 39142,['J30'],Cladobotryum protrusum
6843,JCM 3570,"['J25', 'J30']",Candida membranifaciens
6844,JCM 9441,"['J25', 'J30']",Candida succiphila
6845,JCM 13092,"['J30', 'J148']",Lindgomyces apiculatus
6846,JCM 9616,"['J25', 'J30']",Sugiyamaella smithiae
6847,JCM 13790,"['J25', 'J30']",Bullera
6848,JCM 2317,"['J25', 'J30', 'J148', 'J150', 'J226']",Candida
6849,JCM 15987,"['J30', 'J226']",Penicillium paneum
6850,JCM 8770,"['J25', 'J30']",Ballistosporomyces taupoensis
6851,JCM 6330,['J14'],Prevotella
6852,JCM 30572,['J443'],Pantoea
6853,JCM 15974,['J118'],Aquimarina litoralis
6854,JCM 23120,"['J30', 'J148', 'J150']",Sagenomella griseoviridis
6855,JCM 3353,"['J61', 'J75', 'J104', 'J475', 'J488']",Actinoplanes violaceus
6856,JCM 20708,['J118'],Halomonas aquamarina
6857,JCM 14502,"['J25', 'J30']",Cryptococcus albidus
6858,JCM 17909,['J30'],Staphylotrichum boninense
6859,JCM 24510,['J25'],Saitozyma podzolica
6860,JCM 18399,"['J25', 'J30']",Cystobasidium oligophagum
6861,JCM 5679,"['J14', 'J84']",Staphylococcus aureus
6862,JCM 4175,"['J50', 'J66']",Streptomyces
6863,JCM 2260,"['J30', 'J226']",Aspergillus sojae
6864,JCM 11501,['J30'],Mycosphaerella tassiana
6865,JCM 23002,['J30'],Neocarpenteles acanthosporum
6866,JCM 8037,"['J22', 'J74']",Paenibacillus polymyxa
6867,JCM 7431,"['J25', 'J30']",Galactomyces candidus
6868,JCM 15109,['J27'],Sphingopyxis macrogoltabida
6869,JCM 8611,['J13'],Liquorilactobacillus mali
6870,JCM 1438,"['J25', 'J30']",Candida saitoana
6871,JCM 2219,"['J25', 'J30']",Saccharomyces cerevisiae
6872,JCM 28737,['J30'],Talaromyces minioluteus
6873,JCM 1553,"['J13', 'J30', 'J84', 'J118', 'J148']",Lacticaseibacillus rhamnosus
6874,JCM 7725,['J13'],Lactiplantibacillus pentosus
6875,JCM 1689,"['J14', 'J25', 'J30']",Candida aaseri
6876,JCM 10785,['J14'],Collinsella aerofaciens
6877,JCM 1282,"['J7', 'J12', 'J22', 'J30', 'J118', 'J148', 'J448']",Vibrio furnissii
6878,JCM 31234,['J475'],Arthrobacter
6879,JCM 19878,['J30'],Aspergillus arcoverdensis
6880,JCM 23089,['J30'],Acremonium sclerotigenum
6881,JCM 30032,['J574'],Halorussus salinus
6882,JCM 19924,['J118'],Bizionia psychrotolerans
6883,JCM 12503,"['J30', 'J148']",Ophiostoma floccosum
6884,JCM 6165,['J26'],Rhodococcus fascians
6885,JCM 13713,"['J25', 'J30']",Derxomyces yunnanensis
6886,JCM 9116,"['J25', 'J30']",Candida akabanensis
6887,JCM 8597,['J13'],Limosilactobacillus fermentum
6888,JCM 17056,"['J30', 'J148']",Zygosporium chartarum
6889,JCM 12776,['J558'],Magnetospirillum
6890,JCM 7260,"['J25', 'J30']",Sporobolomyces griseoflavus
6891,JCM 11084,['J30'],Termitomyces
6892,JCM 31652,['J346'],Adhaeribacter terrae
6893,JCM 17020,['J26'],Leifsonia antarctica
6894,JCM 20968,['J254'],Ensifer fredii
6895,JCM 2803,"['J22', 'J30', 'J79']",Methylorubrum extorquens
6896,JCM 1372,"['J25', 'J26', 'J30', 'J75']",Clavibacter michiganensis michiganensis
6897,JCM 8476,['J150'],Sordaria fimicola
6898,JCM 1507,"['J25', 'J30', 'J118', 'J346']",Hyphopichia homilentoma
6899,JCM 5584,['J30'],Rhizopus oryzae
6900,JCM 2256,"['J30', 'J31', 'J226']",Aspergillus unguis
6901,JCM 13101,"['J30', 'J148']",Sulcatispora berchemiae
6902,JCM 21975,"['J25', 'J30']",Torulaspora delbrueckii
6903,JCM 10576,"['J25', 'J30']",Derxomyces waltii
6904,JCM 1335,"['J25', 'J26', 'J30', 'J150', 'J475']",Pseudarthrobacter
6905,JCM 3498,['J77'],Sporolactobacillus nakayamae racemicus
6906,JCM 9750,"['J30', 'J148']",Graphium fructicola
6907,JCM 16211,['J118'],Kangiella japonica
6908,JCM 1862,"['J30', 'J31', 'J226']",Aspergillus heteromorphus
6909,JCM 19825,['J1019'],Hydrogenimonas urashimensis
6910,JCM 32954,['J574'],Halostella pelagica
6911,JCM 9828,"['J25', 'J30']",Candida silvatica
6912,JCM 4916,['J42'],Streptomyces nigroviolens
6913,JCM 5616,['J30'],Absidia corymbifera
6914,JCM 28844,['J475'],Bacillus thuringiensis
6915,JCM 30616,['J118'],Psychroflexus planctonicus
6916,JCM 17048,"['J30', 'J148']",Zygosporium parasiticum
6917,JCM 8589,['J13'],Lentilactobacillus farraginis
6918,JCM 15398,"['J25', 'J30']",Candida tumulicola
6919,JCM 1989,"['J25', 'J27', 'J30', 'J75', 'J118', 'J346']",Debaryomyces hansenii fabryi
6920,JCM 17527,['J880'],Morosphaeria ramunculicola
6921,JCM 34174,['J346'],Janthinobacterium rivuli
6922,JCM 17891,"['J25', 'J30']",Phyllozyma producta
6923,JCM 17630,['J118'],Postechiella marina
6924,JCM 32172,['J346'],Brevundimonas mongoliensis
6925,JCM 20028,['J75'],Pseudomonas putida
6926,JCM 9167,['J182'],Bacillus
6927,JCM 17862,['J118'],Algibacter
6928,JCM 19461,['J27'],Pedobacter ureilyticus
6929,JCM 22332,"['J30', 'J226']",Aspergillus japonicus atrofuscus
6930,JCM 22989,"['J30', 'J148']",Hypocrea schweinitzii
6931,JCM 23030,['J30'],Preussia aemulans
6932,JCM 20936,['J254'],Bradyrhizobium
6933,JCM 31364,['J118'],Rhizobium
6934,JCM 1460,"['J25', 'J30', 'J181']",Asterotremella albida
6935,JCM 16477,"['J14', 'J676']",Bacteroides faecis
6936,JCM 2760,"['J30', 'J226']",Aspergillus varians
6937,JCM 18163,['J118'],Euryhalocaulis caribicus
6938,JCM 22727,['J30'],Eleutherascus tuberculatus
6939,JCM 8456,['J150'],Sordaria fimicola
6940,JCM 8260,"['J25', 'J30']",Trigonopsis cantarellii
6941,JCM 6907,"['J25', 'J30']",Fellomyces penicillatus
6942,JCM 31470,['J346'],Roseomonas nepalensis
6943,JCM 16676,['J118'],Erythrobacter
6944,JCM 25147,"['J709', 'J710']",Acetobacter okinawensis
6945,JCM 12192,['J118'],Shewanella marisflavi
6946,JCM 22217,"['J30', 'J226']",Aspergillus clavatus
6947,JCM 7997,"['J14', 'J84']",Clostridium beijerinckii
6948,JCM 5220,"['J25', 'J30']",Myxozyma geophila
6949,JCM 32907,['J28'],Pseudomonas huaxiensis
